0 	 100
.01 	 100
.02 	 100
.03 	 100
.04 	 100
.05 	 100
.06 	 100
.07 	 100
.08 	 100
.09 	 100
.10 	 100
.11 	 100
.12 	 100
.13 	 100
.14 	 100
.15 	 100
.16 	 100
.17 	 100
.18 	 77.7778
.19 	 69.4444
.20 	 86.1111
.21 	 72.2222
.22 	 80.5556
.23 	 83.3333
.24 	 77.7778
.25 	 86.1111
.26 	 80.5556
.27 	 88.8889
.28 	 86.1111
.29 	 94.4444
.30 	 91.6667
.31 	 88.8889
.32 	 94.4444
.33 	 88.8889
.34 	 97.2222
.35 	 94.4444
.36 	 94.4444
.37 	 88.8889
.38 	 86.1111
.39 	 88.8889
.40 	 100
.41 	 94.4444
.42 	 94.4444
.43 	 97.2222
.44 	 100
.45 	 88.8889
.46 	 100
.47 	 91.6667
.48 	 97.2222
.49 	 100
.50 	 97.2222
.51 	 97.2222
.52 	 100
.53 	 94.4444
.54 	 100
.55 	 100
.56 	 100
.57 	 100
.58 	 100
.59 	 100
.60 	 97.2222
.61 	 100
.62 	 100
.63 	 97.2222
.64 	 97.2222
.65 	 100
.66 	 100
.67 	 100
.68 	 100
.69 	 91.6667
.70 	 100
.71 	 100
.72 	 100
.73 	 100
.74 	 100
.75 	 100
.76 	 100
.77 	 100
.78 	 100
.79 	 100
.80 	 100
.81 	 100
.82 	 100
.83 	 100
.84 	 100
.85 	 94.4444
.86 	 100
.87 	 100
.88 	 100
.89 	 100
.90 	 100
.91 	 100
.92 	 100
.93 	 100
.94 	 100
.95 	 100
.96 	 100
.97 	 94.4444
.98 	 100
.99 	 94.4444
