0 	 100
.01 	 97.4359
.02 	 97.4359
.03 	 97.4359
.04 	 97.4359
.05 	 97.4359
.06 	 97.4359
.07 	 97.4359
.08 	 97.4359
.09 	 97.4359
.10 	 97.4359
.11 	 97.4359
.12 	 97.4359
.13 	 97.4359
.14 	 97.4359
.15 	 97.4359
.16 	 97.4359
.17 	 97.4359
.18 	 97.4359
.19 	 97.4359
.20 	 97.4359
.21 	 97.4359
.22 	 97.4359
.23 	 97.4359
.24 	 97.4359
.25 	 97.4359
.26 	 97.4359
.27 	 97.4359
.28 	 97.4359
.29 	 97.4359
.30 	 97.4359
.31 	 97.4359
.32 	 97.4359
.33 	 97.4359
.34 	 97.4359
.35 	 97.4359
.36 	 97.4359
.37 	 97.4359
.38 	 97.4359
.39 	 97.4359
.40 	 97.4359
.41 	 97.4359
.42 	 97.4359
.43 	 97.4359
.44 	 97.4359
.45 	 97.4359
.46 	 97.4359
.47 	 97.4359
.48 	 97.4359
.49 	 97.4359
.50 	 97.4359
.51 	 97.4359
.52 	 97.4359
.53 	 97.4359
.54 	 97.4359
.55 	 97.4359
.56 	 97.4359
.57 	 97.4359
.58 	 97.4359
.59 	 97.4359
.60 	 97.4359
.61 	 97.4359
.62 	 97.4359
.63 	 97.4359
.64 	 97.4359
.65 	 96.5812
.66 	 97.4359
.67 	 97.4359
.68 	 98.0769
.69 	 99.359
.70 	 98.9316
.71 	 99.359
.72 	 98.7179
.73 	 99.359
.74 	 99.359
.75 	 100
.76 	 99.7863
.77 	 100
.78 	 99.7863
.79 	 100
.80 	 99.7863
.81 	 100
.82 	 100
.83 	 100
.84 	 100
.85 	 100
.86 	 99.7863
.87 	 100
.88 	 100
.89 	 100
.90 	 100
.91 	 99.5726
.92 	 99.7863
.93 	 100
.94 	 100
.95 	 100
.96 	 100
.97 	 100
.98 	 100
.99 	 100
