0 	 100
.01 	 96.1538
.02 	 96.1538
.03 	 96.1538
.04 	 96.1538
.05 	 96.1538
.06 	 96.1538
.07 	 96.1538
.08 	 96.1538
.09 	 96.1538
.10 	 96.1538
.11 	 96.1538
.12 	 96.1538
.13 	 96.1538
.14 	 96.1538
.15 	 96.1538
.16 	 96.1538
.17 	 96.1538
.18 	 96.1538
.19 	 96.1538
.20 	 96.1538
.21 	 96.1538
.22 	 96.1538
.23 	 96.1538
.24 	 96.1538
.25 	 96.1538
.26 	 96.1538
.27 	 96.1538
.28 	 96.1538
.29 	 96.1538
.30 	 96.1538
.31 	 96.1538
.32 	 96.1538
.33 	 96.1538
.34 	 96.1538
.35 	 96.1538
.36 	 96.1538
.37 	 96.1538
.38 	 96.1538
.39 	 96.1538
.40 	 96.1538
.41 	 96.1538
.42 	 96.1538
.43 	 96.1538
.44 	 96.1538
.45 	 96.1538
.46 	 96.1538
.47 	 96.1538
.48 	 96.1538
.49 	 96.1538
.50 	 96.1538
.51 	 96.1538
.52 	 96.1538
.53 	 96.1538
.54 	 96.1538
.55 	 96.1538
.56 	 96.1538
.57 	 96.1538
.58 	 96.1538
.59 	 96.1538
.60 	 96.1538
.61 	 96.1538
.62 	 96.1538
.63 	 96.1538
.64 	 97.7564
.65 	 96.1538
.66 	 96.7949
.67 	 94.8718
.68 	 97.7564
.69 	 98.3974
.70 	 97.7564
.71 	 98.7179
.72 	 99.0385
.73 	 98.3974
.74 	 99.359
.75 	 99.6795
.76 	 100
.77 	 99.359
.78 	 100
.79 	 100
.80 	 100
.81 	 100
.82 	 100
.83 	 100
.84 	 100
.85 	 99.6795
.86 	 100
.87 	 100
.88 	 100
.89 	 100
.90 	 100
.91 	 100
.92 	 100
.93 	 100
.94 	 100
.95 	 100
.96 	 100
.97 	 91.9872
.98 	 100
.99 	 100
